ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
3264479,HK291606,04/04/2004 09:00:00 AM,056XX S SEELEY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0715,007,15,67,26,1163658,1867196,2004,04/15/2016 08:55:02 AM,41.791215677,-87.675438535,"(41.791216, -87.675439)"
3264687,HK285167,04/04/2004 03:30:00 AM,014XX W 95TH ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,true,false,2213,022,21,73,08A,1168582,1841746,2004,04/15/2016 08:55:02 AM,41.721272646,-87.658115693,"(41.721273, -87.658116)"
3264690,HK281261,04/04/2004 05:00:00 AM,065XX S HARVARD AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,0722,007,20,68,05,1175192,1861538,2004,04/15/2016 08:55:02 AM,41.77543953,-87.633314847,"(41.77544, -87.633315)"
3264791,HK282173,04/04/2004 05:00:00 AM,066XX S OAKLEY AVE,0895,THEFT,FROM COIN-OP MACHINE/DEVICE,RESIDENCE,false,false,0832,008,15,66,06,1162219,1860492,2004,04/15/2016 08:55:02 AM,41.772849096,-87.680901581,"(41.772849, -87.680902)"
3265805,HK281246,04/04/2004 05:00:00 AM,072XX S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0831,008,18,66,14,1158958,1856582,2004,04/15/2016 08:55:02 AM,41.762186741,-87.692962345,"(41.762187, -87.692962)"
3266202,HK281207,04/04/2004 04:19:00 AM,084XX S KINGSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0423,004,7,46,14,1194635,1849484,2004,04/15/2016 08:55:02 AM,41.741906045,-87.562436164,"(41.741906, -87.562436)"
3266411,HK293803,04/04/2004 03:30:00 AM,009XX N STATE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,TAXICAB,false,false,1832,018,42,8,11,1176197,1906698,2004,04/15/2016 08:55:02 AM,41.899339608,-87.62827173,"(41.89934, -87.628272)"
3267126,HK291544,04/04/2004 06:00:00 AM,062XX S DORCHESTER AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,0314,003,20,42,06,1186613,1863750,2004,04/15/2016 08:55:02 AM,41.781246706,-87.591377284,"(41.781247, -87.591377)"
3268448,HK290360,04/04/2004 09:00:00 AM,029XX W 63RD ST,0560,ASSAULT,SIMPLE,DAY CARE CENTER,false,false,0823,008,15,66,08A,1157958,1862727,2004,04/15/2016 08:55:02 AM,41.779069904,-87.696460729,"(41.77907, -87.696461)"
3269178,HK291225,04/04/2004 03:15:00 AM,063XX S ARCHER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0811,008,23,56,14,1135466,1867706,2004,04/15/2016 08:55:02 AM,41.793160712,-87.778802323,"(41.793161, -87.778802)"
3270188,HK281440,04/04/2004 09:30:00 AM,100XX W OHARE ST,0810,THEFT,OVER $500,AIRPORT/AIRCRAFT,false,false,1651,016,41,76,06,1100658,1934241,2004,04/15/2016 08:55:02 AM,41.976290414,-87.905227221,"(41.97629, -87.905227)"
3272687,HK299403,04/04/2004 08:30:00 AM,060XX S ROCKWELL ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,0825,008,15,66,06,1160074,1864580,2004,04/15/2016 08:55:02 AM,41.784111527,-87.688652292,"(41.784112, -87.688652)"
3280466,HK311006,04/04/2004 09:00:00 AM,025XX N LINCOLN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1933,019,43,7,11,1169712,1916949,2004,04/15/2016 08:55:02 AM,41.927612697,-87.651791646,"(41.927613, -87.651792)"
3294274,HK281263,04/04/2004 05:15:00 AM,048XX W NORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2533,025,37,25,18,1143866,1910199,2004,04/15/2016 08:55:02 AM,41.909614463,-87.746935761,"(41.909614, -87.746936)"
3296266,HK279293,04/04/2004 03:30:00 AM,008XX N TRUMBULL AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,1121,011,27,23,18,1153228,1905333,2004,04/15/2016 08:55:02 AM,41.896080921,-87.712672853,"(41.896081, -87.712673)"
3300805,HK281215,04/04/2004 04:20:00 AM,005XX W 37TH ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0925,009,11,60,18,1173485,1880385,2004,04/15/2016 08:55:02 AM,41.827195576,-87.639014392,"(41.827196, -87.639014)"
3301016,HK281350,04/04/2004 08:10:00 AM,046XX S HERMITAGE AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0914,009,20,61,16,1165461,1873835,2004,04/15/2016 08:55:02 AM,41.809395832,-87.668639056,"(41.809396, -87.668639)"
3301824,HK281621,04/04/2004 09:50:00 AM,001XX N LA CROSSE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENCE,true,false,1532,015,28,25,18,1144014,1900818,2004,04/15/2016 08:55:02 AM,41.883869155,-87.746627731,"(41.883869, -87.746628)"
3302439,HK281141,04/04/2004 03:23:38 AM,012XX S WASHTENAW AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1023,010,28,29,18,1158554,1894524,2004,04/15/2016 08:55:02 AM,41.86631262,-87.693407497,"(41.866313, -87.693407)"
3302473,HK281195,04/04/2004 03:30:00 AM,052XX S KEDZIE AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,0911,009,14,63,18,1155937,1869643,2004,04/15/2016 08:55:02 AM,41.798089236,-87.703684282,"(41.798089, -87.703684)"
3302474,HK281206,04/04/2004 03:52:00 AM,049XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1533,015,28,25,18,1143478,1899570,2004,04/15/2016 08:55:02 AM,41.88045453,-87.748627223,"(41.880455, -87.748627)"
3302478,HK281282,04/04/2004 06:35:00 AM,038XX W ARMITAGE AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,true,false,2525,025,26,22,16,1150629,1913017,2004,04/15/2016 08:55:02 AM,41.917217756,-87.72201739,"(41.917218, -87.722017)"
3305228,HK340394,04/04/2004 09:00:00 AM,067XX N ROCKWELL ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,2412,024,50,2,11,1157766,1944700,2004,04/15/2016 08:55:02 AM,42.004015113,-87.694928659,"(42.004015, -87.694929)"
3305231,HK281121,04/04/2004 03:10:00 AM,018XX E 71ST ST,1513,PROSTITUTION,SOLICIT FOR BUSINESS,SIDEWALK,true,false,0324,003,5,43,16,1189537,1858230,2004,04/15/2016 08:55:02 AM,41.766029653,-87.580834511,"(41.76603, -87.580835)"
3307002,HK289413,04/04/2004 06:30:00 AM,045XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1113,011,28,26,16,1146244,1899633,2004,04/15/2016 08:55:02 AM,41.880575249,-87.738469028,"(41.880575, -87.738469)"
3307879,HK343335,04/04/2004 08:00:00 AM,013XX N DEAN ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1433,014,1,24,05,1164659,1909396,2004,04/15/2016 08:55:02 AM,41.906995494,-87.67057384,"(41.906995, -87.670574)"
3308023,HK341653,04/04/2004 08:15:00 AM,054XX N PULASKI RD,0560,ASSAULT,SIMPLE,CEMETARY,false,false,1712,017,39,13,08A,1148746,1935742,2004,04/15/2016 08:55:02 AM,41.979613595,-87.728346268,"(41.979614, -87.728346)"
3308258,HK343889,04/04/2004 09:00:00 AM,062XX S EVANS AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,0313,003,20,42,07,1182295,1863757,2004,04/15/2016 08:55:02 AM,41.781367064,-87.607207607,"(41.781367, -87.607208)"
3311659,HK344560,04/04/2004 09:00:00 AM,057XX N LANSING AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1621,016,45,12,06,1142415,1937656,2004,04/15/2016 08:55:02 AM,41.984986094,-87.75158157,"(41.984986, -87.751582)"
3312282,HK295451,04/04/2004 03:50:00 AM,001XX S KILBOURN AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,1113,011,28,26,18,1146417,1898869,2004,04/15/2016 08:55:02 AM,41.87847545,-87.737853246,"(41.878475, -87.737853)"
3314018,HK291473,04/04/2004 04:40:00 AM,047XX S PRAIRIE AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0224,002,3,38,18,1178839,1873687,2004,04/15/2016 08:55:02 AM,41.808695297,-87.619575695,"(41.808695, -87.619576)"
3318481,HK281406,04/04/2004 09:24:00 AM,093XX S EVANS AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,true,false,0633,006,9,44,18,1182862,1843331,2004,04/15/2016 08:55:02 AM,41.725302824,-87.605762165,"(41.725303, -87.605762)"
3357120,HK403585,04/04/2004 09:00:00 AM,077XX S SANGAMON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0621,006,17,71,26,1171316,1853543,2004,04/15/2016 08:55:02 AM,41.753585955,-87.647757381,"(41.753586, -87.647757)"
3561252,HK281382,04/04/2004 09:14:00 AM,098XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,2223,022,21,73,08B,1172709,1839753,2004,04/15/2016 08:55:02 AM,41.715713748,-87.643057853,"(41.715714, -87.643058)"
3626465,HK721557,10/31/2004 02:00:00 AM,031XX S PARNELL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,0924,009,11,60,26,1173140,1884050,2004,04/15/2016 08:55:02 AM,41.837260301,-87.640171637,"(41.83726, -87.640172)"
3626523,HK721533,10/31/2004 03:58:23 AM,030XX E 95TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0424,004,10,48,04B,1197893,1842539,2004,04/15/2016 08:55:02 AM,41.722767699,-87.550730567,"(41.722768, -87.550731)"
3626528,HK721513,10/31/2004 02:45:00 AM,013XX W CHESTNUT ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,true,false,1323,012,27,24,04B,1167338,1906137,2004,04/15/2016 08:55:02 AM,41.897995362,-87.660826632,"(41.897995, -87.660827)"
3626550,HK721649,10/31/2004 06:00:00 AM,018XX N DRAKE AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,true,1422,014,26,22,06,1152530,1911957,2004,04/15/2016 08:55:02 AM,41.914271626,-87.715061131,"(41.914272, -87.715061)"
3626561,HK721486,10/31/2004 02:10:00 AM,015XX S PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1012,010,24,29,03,1149971,1892058,2004,04/15/2016 08:55:02 AM,41.859716869,-87.724980832,"(41.859717, -87.724981)"
3626582,HK721454,10/31/2004 02:00:28 AM,003XX S LOOMIS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,true,true,1213,012,2,28,08B,1167112,1898584,2004,04/15/2016 08:55:02 AM,41.877274235,-87.661873779,"(41.877274, -87.661874)"
3626613,HK721532,10/31/2004 02:55:00 AM,011XX W LAKE ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1212,012,27,28,08B,1168963,1901609,2004,04/15/2016 08:55:02 AM,41.885535116,-87.654989672,"(41.885535, -87.65499)"
3626621,HK721577,10/31/2004 03:15:00 AM,008XX W EASTMAN ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1822,018,32,8,03,1170539,1909612,2004,04/15/2016 08:55:02 AM,41.907461512,-87.648967912,"(41.907462, -87.648968)"
3626654,HK721483,10/31/2004 03:15:00 AM,062XX S ROCKWELL ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0825,008,15,66,03,1160112,1863169,2004,04/15/2016 08:55:02 AM,41.780238765,-87.688551761,"(41.780239, -87.688552)"
3626719,HK721617,10/31/2004 05:20:00 AM,019XX W LAKE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,true,true,1333,012,27,28,08B,1163399,1901381,2004,04/15/2016 08:55:02 AM,41.885028339,-87.675428114,"(41.885028, -87.675428)"
3626730,HK721590,10/31/2004 04:00:00 AM,007XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,1834,018,42,8,06,1177303,1905177,2004,04/15/2016 08:55:02 AM,41.895140898,-87.624255632,"(41.895141, -87.624256)"
3626737,HK721588,10/31/2004 04:15:00 AM,019XX W LAKE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,true,true,1333,012,27,28,08B,1163399,1901381,2004,04/15/2016 08:55:02 AM,41.885028339,-87.675428114,"(41.885028, -87.675428)"
3626743,HK721477,10/31/2004 02:02:00 AM,024XX W IRVING PARK RD,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,true,false,1912,019,47,5,08A,1159496,1926488,2004,04/15/2016 08:55:02 AM,41.954005002,-87.689067928,"(41.954005, -87.689068)"
3626764,HK721499,10/31/2004 02:31:22 AM,090XX S YATES BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0413,004,7,48,14,1193744,1845434,2004,04/15/2016 08:55:02 AM,41.730814345,-87.565833034,"(41.730814, -87.565833)"
3626765,HK721507,10/31/2004 02:02:00 AM,015XX N FREMONT ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1822,018,32,8,04B,1169955,1910576,2004,04/15/2016 08:55:02 AM,41.910119548,-87.651085026,"(41.91012, -87.651085)"
3626776,HK721727,10/31/2004 03:00:00 AM,055XX S INDIANA AVE,0460,BATTERY,SIMPLE,STREET,false,false,0233,002,20,40,08B,1178540,1868423,2004,04/15/2016 08:55:02 AM,41.794257212,-87.620832396,"(41.794257, -87.620832)"
3626795,HK721724,10/31/2004 03:00:00 AM,030XX N BROADWAY,0880,THEFT,PURSE-SNATCHING,STREET,false,false,2332,019,44,6,06,1171726,1920313,2004,04/15/2016 08:55:02 AM,41.936799488,-87.644291704,"(41.936799, -87.644292)"
3626802,HK721509,10/31/2004 02:45:00 AM,014XX W LAKE ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1333,012,27,28,08B,1166633,1901539,2004,04/15/2016 08:55:02 AM,41.885393253,-87.663547848,"(41.885393, -87.663548)"
3626810,HK721539,10/31/2004 03:15:00 AM,045XX N BROADWAY,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2313,019,46,3,08B,1168193,1930427,2004,04/15/2016 08:55:02 AM,41.9646299,-87.656982534,"(41.96463, -87.656983)"
3626822,HK721695,10/31/2004 02:00:00 AM,031XX W FRANKLIN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1313,012,27,23,14,1155328,1903164,2004,04/15/2016 08:55:02 AM,41.890087035,-87.705018281,"(41.890087, -87.705018)"
3626860,HK721757,10/31/2004 02:00:00 AM,008XX W LAKE ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1212,012,27,28,06,1170832,1901667,2004,04/15/2016 08:55:02 AM,41.885653525,-87.64812469,"(41.885654, -87.648125)"
3626875,HK721759,10/31/2004 06:00:00 AM,024XX N TRIPP AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2524,025,31,20,14,1147642,1915899,2004,04/15/2016 08:55:02 AM,41.92518414,-87.732917614,"(41.925184, -87.732918)"
3626902,HK721774,10/31/2004 05:00:00 AM,071XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0323,003,6,69,14,1177519,1857779,2004,04/15/2016 08:55:02 AM,41.765072132,-87.62489789,"(41.765072, -87.624898)"
3626915,HK721491,10/31/2004 02:30:22 AM,042XX S ARCHER AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0912,009,14,58,06,1156622,1876206,2004,04/15/2016 08:55:02 AM,41.816085188,-87.700995165,"(41.816085, -87.700995)"
3626919,HK721488,10/31/2004 03:10:00 AM,010XX W 103RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2232,022,34,73,14,1171257,1836517,2004,04/15/2016 08:55:02 AM,41.706865499,-87.648470044,"(41.706865, -87.64847)"
3626931,HK721476,10/31/2004 02:17:25 AM,086XX S BENNETT AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,false,0412,004,8,45,04B,1190352,1848150,2004,04/15/2016 08:55:02 AM,41.738349639,-87.578171587,"(41.73835, -87.578172)"
3626952,HK721489,10/31/2004 02:29:24 AM,079XX S EUCLID AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0414,004,8,46,04A,1190581,1852663,2004,04/15/2016 08:55:02 AM,41.750728206,-87.577187303,"(41.750728, -87.577187)"
3626963,HK721536,10/31/2004 03:20:55 AM,092XX S WOODLAWN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0413,004,8,47,08B,1185823,1843911,2004,04/15/2016 08:55:02 AM,41.726825221,-87.594897833,"(41.726825, -87.594898)"
3626982,HK721593,10/31/2004 04:20:09 AM,024XX W 52ND ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0911,009,14,63,03,1160955,1870126,2004,04/15/2016 08:55:02 AM,41.799312313,-87.685268912,"(41.799312, -87.685269)"
3627050,HK721848,10/31/2004 03:30:00 AM,016XX N WOLCOTT AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,false,false,1434,014,32,24,03,1163434,1910838,2004,04/15/2016 08:55:02 AM,41.910978328,-87.675033119,"(41.910978, -87.675033)"
3627074,HK721781,10/31/2004 08:45:00 AM,037XX W AGATITE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1723,017,39,14,26,1150585,1929312,2004,04/15/2016 08:55:02 AM,41.961933412,-87.72175193,"(41.961933, -87.721752)"
3627120,HK721497,10/31/2004 02:59:00 AM,090XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2221,022,21,73,08B,1167258,1844738,2004,04/15/2016 08:55:02 AM,41.729511542,-87.662879897,"(41.729512, -87.66288)"
3627139,HK721633,10/31/2004 05:10:00 AM,049XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2124,002,4,39,14,1186394,1872494,2004,04/15/2016 08:55:02 AM,41.805246101,-87.591903697,"(41.805246, -87.591904)"
3627145,HK721664,10/31/2004 06:10:00 AM,047XX S ELLIS AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,2124,002,4,39,08B,1183715,1873820,2004,04/15/2016 08:55:02 AM,41.808947743,-87.601687634,"(41.808948, -87.601688)"
3627165,HK721953,10/31/2004 02:00:00 AM,112XX S AVENUE G,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0433,004,10,52,14,1203204,1831113,2004,04/15/2016 08:55:02 AM,41.691279709,-87.531667096,"(41.69128, -87.531667)"
3627167,HK721961,10/31/2004 08:00:00 AM,001XX W CHICAGO AVE,0810,THEFT,OVER $500,STREET,false,false,1832,018,42,8,06,1175264,1905702,2004,04/15/2016 08:55:02 AM,41.896627522,-87.631728503,"(41.896628, -87.631729)"
3627173,HK721731,10/31/2004 07:55:00 AM,017XX N FRANCISCO AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,1421,014,1,24,08A,1156860,1911510,2004,04/15/2016 08:55:02 AM,41.912958265,-87.699165487,"(41.912958, -87.699165)"
3627206,HK721572,10/31/2004 02:30:00 AM,006XX E 75TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0323,003,6,69,08B,1181651,1855416,2004,04/15/2016 08:55:02 AM,41.758493431,-87.609825873,"(41.758493, -87.609826)"
3627227,HK721516,10/31/2004 03:36:46 AM,079XX S PHILLIPS AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0422,004,7,46,08B,1193900,1852965,2004,04/15/2016 08:55:02 AM,41.751476233,-87.56501525,"(41.751476, -87.565015)"
3627231,HK721611,10/31/2004 04:54:48 AM,076XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0414,004,8,43,08B,1188861,1854650,2004,04/15/2016 08:55:02 AM,41.756222022,-87.583426639,"(41.756222, -87.583427)"
3627236,HK721502,10/31/2004 02:48:45 AM,024XX E 99TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,0431,004,7,51,14,1193932,1839798,2004,04/15/2016 08:55:02 AM,41.715344029,-87.565328533,"(41.715344, -87.565329)"
3627238,HK721612,10/31/2004 03:00:00 AM,105XX S MARYLAND AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,false,0512,005,9,50,04B,1183772,1835313,2004,04/15/2016 08:55:02 AM,41.703279302,-87.602678077,"(41.703279, -87.602678)"
3627254,HK722053,10/31/2004 02:00:00 AM,009XX W SUNNYSIDE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2313,019,46,3,06,1169215,1930070,2004,04/15/2016 08:55:02 AM,41.963628082,-87.653235356,"(41.963628, -87.653235)"
3627273,HK721983,10/31/2004 03:00:00 AM,031XX N LINCOLN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1932,019,32,6,14,1165342,1921065,2004,04/15/2016 08:55:02 AM,41.939001419,-87.667732182,"(41.939001, -87.667732)"
3627318,HK721565,10/31/2004 04:16:53 AM,012XX W 63RD ST,0550,ASSAULT,AGGRAVATED PO: HANDGUN,VACANT LOT/LAND,true,false,0724,007,16,67,04A,1169208,1863006,2004,04/15/2016 08:55:02 AM,41.779599471,-87.655209037,"(41.779599, -87.655209)"
3627332,HK721682,10/31/2004 02:30:00 AM,070XX S ELIZABETH ST,0810,THEFT,OVER $500,STREET,false,false,0734,007,17,67,06,1169207,1858074,2004,04/15/2016 08:55:02 AM,41.76606547,-87.655355242,"(41.766065, -87.655355)"
3627372,HK722340,10/31/2004 03:00:00 AM,023XX S HAMLIN AVE,0810,THEFT,OVER $500,STREET,false,false,1013,010,22,30,06,1151412,1888077,2004,04/15/2016 08:55:02 AM,41.848764385,-87.719795708,"(41.848764, -87.719796)"
3627423,HK722519,10/31/2004 02:00:00 AM,020XX W SCHOOL ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1913,019,32,5,06,1162020,1921905,2004,04/15/2016 08:55:02 AM,41.941376557,-87.679917842,"(41.941377, -87.679918)"
3627512,HK722705,10/31/2004 07:15:00 AM,039XX W LE MOYNE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2535,025,30,23,06,1149685,1909682,2004,04/15/2016 08:55:02 AM,41.90808461,-87.725572506,"(41.908085, -87.725573)"
3627553,HK721662,10/31/2004 06:18:41 AM,056XX S NARRAGANSETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0811,008,23,56,08B,1134679,1866527,2004,04/15/2016 08:55:02 AM,41.789939218,-87.781715977,"(41.789939, -87.781716)"
3627570,HK721478,10/31/2004 02:20:00 AM,062XX S MAJOR AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,0812,008,13,64,08B,1139479,1862595,2004,04/15/2016 08:55:02 AM,41.779063257,-87.764210816,"(41.779063, -87.764211)"
3627572,HK722855,10/31/2004 08:00:00 AM,036XX S LAKE PARK AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,2122,002,4,36,26,1182233,1881257,2004,04/15/2016 08:55:02 AM,41.829389915,-87.606892634,"(41.82939, -87.606893)"
3627573,HK722559,10/31/2004 07:30:00 AM,027XX W EVERGREEN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1423,014,26,24,05,1157945,1908865,2004,04/15/2016 08:55:02 AM,41.905678087,-87.695251729,"(41.905678, -87.695252)"
3627581,HK721518,10/31/2004 03:20:00 AM,025XX W MARQUETTE RD,0460,BATTERY,SIMPLE,APARTMENT,false,false,0832,008,15,66,08B,1160402,1860137,2004,04/15/2016 08:55:02 AM,41.771912557,-87.687572038,"(41.771913, -87.687572)"
3627598,HK721495,10/31/2004 02:38:00 AM,063XX S HARLEM AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,0812,008,23,64,06,1129482,1861800,2004,04/15/2016 08:55:02 AM,41.777057337,-87.8008797,"(41.777057, -87.80088)"
3627673,HK721642,10/31/2004 05:40:00 AM,041XX W 81ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0834,008,13,70,14,1150456,1850262,2004,04/15/2016 08:55:02 AM,41.745013038,-87.724287632,"(41.745013, -87.724288)"
3627678,HK721543,10/31/2004 03:25:00 AM,059XX S ARTESIAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0824,008,16,66,14,1161056,1865172,2004,04/15/2016 08:55:02 AM,41.785715794,-87.68503552,"(41.785716, -87.685036)"
3627701,HK721624,10/31/2004 05:15:00 AM,018XX W OGDEN AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1211,012,2,28,06,1164341,1898250,2004,04/15/2016 08:55:02 AM,41.876416747,-87.672057533,"(41.876417, -87.672058)"
3627721,HK721834,10/31/2004 08:00:00 AM,040XX E 134TH ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,0433,004,10,55,05,1204544,1816604,2004,04/15/2016 08:55:02 AM,41.651431329,-87.527258234,"(41.651431, -87.527258)"
3627745,HK722715,10/31/2004 08:00:00 AM,062XX S PARKSIDE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0812,008,13,64,04A,1139810,1862667,2004,04/15/2016 08:55:02 AM,41.77925482,-87.762995564,"(41.779255, -87.762996)"
3627799,HK723477,10/31/2004 08:00:00 AM,075XX S CHAMPLAIN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0624,006,6,69,05,1181869,1855213,2004,04/15/2016 08:55:02 AM,41.757931344,-87.609033192,"(41.757931, -87.609033)"
3627807,HK721802,10/31/2004 04:30:00 AM,089XX S BUFFALO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0424,004,10,46,14,1199596,1846359,2004,04/15/2016 08:55:02 AM,41.733207424,-87.544364571,"(41.733207, -87.544365)"
3627808,HK721679,10/31/2004 07:09:38 AM,009XX N MAYFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1511,015,29,25,08B,1136972,1905578,2004,04/15/2016 08:55:02 AM,41.89706041,-87.772372761,"(41.89706, -87.772373)"
3627838,HK721791,10/31/2004 08:41:12 AM,053XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1522,015,28,25,14,1140583,1899501,2004,04/15/2016 08:55:02 AM,41.880318816,-87.759259218,"(41.880319, -87.759259)"
3627853,HK721729,10/31/2004 07:49:40 AM,001XX N LA CROSSE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,1532,015,28,25,08B,1144015,1900789,2004,04/15/2016 08:55:02 AM,41.883789557,-87.746624787,"(41.88379, -87.746625)"
